date,throughput_tpd,solids_tpd_est,water_m3d_est,slurry_m3d_est,rt_hours_est,nacn_input_tpd,specific_nacn_kgpt,nacn_solution_tpd_30pct,cu_ppm_tk_8_s,cu_sol_tk8_gpd_est,cu_solution_fraction_pct_est,free_cn_out_kgd_est,wad_cn_out_kgd_est,complexed_cn_out_kgd_est,free_cn_accountability_pct,wad_cn_accountability_pct,complexed_cn_accountability_pct,free_cn_inventory_t_est,wad_cn_inventory_t_est,complexed_cn_inventory_t_est,au_feed_gpd,au_tail_gpd,au_extracted_gpd,au_recovery_calc_pct,ag_feed_gpd,ag_tail_gpd,ag_extracted_gpd,ag_recovery_calc_pct,cu_feed_gpd,flag_high_cu_solution_fraction,flag_high_wad_accountability,flag_high_specific_nacn,flag_high_rt,flag_low_rt,flag_count
2025-04-04,15332.636,15332.636,15332.636,21011.39,27.295,9.08,0.592,30.267,681.625,10451108.014,191.636,9078.837,52073.465,42994.628,99.987,573.496,473.509,7.331,38.693,31.362,29220.416,4440.786,24779.63,84.802,497464.152,176041.412,321422.74,64.612,5453618.074,True,True,False,False,False,2
2025-04-05,12030.002,12030.002,12030.002,16485.558,34.788,12.485,1.038,41.617,634.143,7628739.523,206.277,5276.015,36674.319,31398.304,42.259,293.747,251.488,5.763,35.251,29.488,19787.752,3318.512,16469.24,83.229,314654.012,113962.972,200691.04,63.781,3698298.648,True,True,False,False,False,2
2025-04-06,15298.224,15298.224,15298.224,20964.232,27.356,12.485,0.816,41.617,572.625,8760145.289,260.345,7958.901,44881.163,36922.263,63.748,359.481,295.733,7.411,34.728,27.316,26766.309,4206.209,22560.1,84.285,440138.706,175902.806,264235.9,60.035,3364822.014,True,True,False,False,False,2
2025-04-07,14136.805,14136.805,14136.805,19372.659,29.604,14.755,1.044,49.183,539.75,7630340.553,196.222,9644.835,42428.086,32783.251,65.367,287.551,222.184,9.318,36.557,27.239,26392.017,3436.967,22955.05,86.977,397004.976,121699.261,275305.715,69.346,3888619.463,True,True,False,False,False,2
2025-04-08,13985.773,13985.773,13985.773,19165.689,29.923,13.62,0.974,45.4,530.875,7424697.188,297.429,8650.201,40751.046,32100.845,63.511,299.2,235.689,7.36,33.615,26.255,27154.019,4394.119,22759.9,83.818,404590.049,138685.7,265904.349,65.722,2496289.881,True,True,False,False,False,2
2025-04-09,12055.811,12055.811,12055.811,16520.926,34.714,14.755,1.224,49.183,541.625,6529728.525,162.518,5966.119,33469.945,27503.825,40.435,226.838,186.403,6.37,32.263,25.893,20298.768,2893.395,17405.373,85.746,360260.16,132613.919,227646.241,63.189,4017843.406,True,True,False,False,False,2
2025-04-10,8329.713,8329.713,8329.713,11414.791,50.242,13.62,1.635,45.4,539.25,4491797.52,174.311,4514.704,23042.067,18527.363,33.148,169.178,136.031,7.592,33.1,25.508,12586.929,2249.022,10337.907,82.132,264245.081,79965.241,184279.84,69.738,2576884.885,True,True,False,False,False,2
2025-04-11,2251.144,2251.144,2251.144,3084.902,185.907,5.675,2.521,18.917,486.0,1094056.227,410.9,1742.386,6640.876,4898.49,30.703,117.02,86.317,10.523,36.217,25.694,5485.305,607.809,4877.496,88.919,99775.987,21610.987,78165.0,78.34,266258.574,True,True,False,True,False,3
2025-04-13,711.19,711.19,711.19,974.593,588.455,0.0,0.0,0.0,519.0,369107.402,438.801,515.612,2119.345,1603.733,,,,9.487,36.352,26.865,192.021,192.021,-0.0,-0.0,6827.42,6827.42,0.0,0.0,84117.359,True,False,False,True,False,2
2025-04-14,11734.628,11734.628,11734.628,16080.787,35.664,14.755,1.257,49.183,519.25,6093205.797,439.012,9010.728,35995.973,26985.245,61.069,243.958,182.889,9.191,35.209,26.018,23403.21,4124.68,19278.53,82.376,303863.189,107515.139,196348.05,64.617,1387936.416,True,True,False,False,False,2
2025-04-15,14333.72,14333.72,14333.72,19642.506,29.197,6.81,0.475,22.7,508.625,7290488.589,221.144,9786.348,42105.304,32318.956,143.706,618.286,474.581,7.966,34.392,26.425,33158.39,4745.69,28412.7,85.688,496287.964,185560.264,310727.7,62.61,3296710.388,True,True,False,False,False,2
2025-04-16,13704.738,13704.738,13704.738,18780.567,30.537,7.945,0.58,26.483,522.125,7155586.485,239.795,9245.559,41131.346,31885.787,116.37,517.701,401.331,7.628,34.545,26.917,26426.33,4402.78,22023.55,83.339,442492.787,141710.837,300781.95,67.974,2984043.789,True,True,False,False,False,2
2025-04-17,14500.047,14500.047,14500.047,19870.435,28.862,14.755,1.018,49.183,532.375,7719462.575,103.002,7242.774,40708.882,33466.109,49.087,275.899,226.812,6.378,32.775,26.397,24794.076,4065.586,20728.49,83.603,386726.951,134683.251,252043.7,65.174,7494510.671,True,True,False,False,False,2
2025-04-18,12436.259,12436.259,12436.259,17042.281,33.652,7.945,0.639,26.483,527.875,6564790.22,159.578,6197.921,34090.895,27892.974,78.01,429.086,351.076,5.949,30.438,24.488,22715.541,3824.021,18891.52,83.166,329130.089,113789.189,215340.9,65.427,4113844.546,True,True,False,False,False,2
2025-04-19,10491.002,10491.002,10491.002,14376.559,39.892,14.755,1.406,49.183,568.125,5960200.795,194.981,4688.167,26988.104,22299.937,31.773,182.908,151.135,4.929,30.706,25.778,18626.499,3605.349,15021.15,80.644,245620.642,92985.842,152634.8,62.142,3056814.159,True,True,False,False,False,2
2025-04-20,2994.835,2994.835,2994.835,4104.033,139.742,3.405,1.137,11.35,673.5,2017021.17,120.536,700.791,7711.699,7010.908,20.581,226.482,205.9,2.842,29.765,26.923,7056.675,838.554,6218.121,88.117,82913.211,20963.843,61949.368,74.716,1673376.715,True,True,False,True,False,3
2025-04-21,4167.724,4167.724,4167.724,5711.325,100.415,4.54,1.089,15.133,596.0,2483963.504,99.674,1783.786,11152.829,9369.044,39.29,245.657,206.367,4.037,32.08,28.044,6137.68,1009.43,5128.25,83.554,87814.601,34135.571,53679.029,61.128,2492089.887,True,True,False,True,False,3
2025-04-22,6041.288,6041.288,6041.288,8278.802,69.274,12.485,2.067,41.617,646.6,3906296.821,75.712,2623.127,16988.102,14364.975,21.01,136.068,115.058,5.835,37.457,31.622,8863.82,1715.343,7148.477,80.648,134891.628,52773.327,82118.3,60.877,5159426.356,True,True,False,True,False,3
2025-04-23,11184.03,11184.03,11184.03,15326.263,37.42,15.89,1.421,52.967,853.75,9548365.612,79.664,4462.428,37913.862,33451.434,28.083,238.602,210.519,3.699,37.797,34.098,15163.681,3073.926,12089.755,79.728,253194.04,106753.0,146441.04,57.837,11985867.717,True,True,False,False,False,2
2025-04-24,9194.802,9194.802,9194.802,12600.284,45.515,31.78,3.456,105.933,922.714,8484175.252,198.515,3388.941,32378.839,28989.897,10.664,101.884,91.221,7.589,43.418,35.829,14335.819,2712.424,11623.395,81.079,263249.625,110337.625,152912.0,58.086,4273827.994,True,True,False,False,False,2
2025-04-25,13004.064,13004.064,13004.064,17820.383,32.182,15.89,1.222,52.967,817.429,10629893.131,480.965,12210.816,51570.401,39359.585,76.846,324.546,247.7,11.354,46.525,35.171,18962.251,3958.841,15003.41,79.123,304625.859,106088.459,198537.4,65.174,2210117.4,True,True,False,False,False,2
2025-04-26,13661.723,13661.723,13661.723,18721.62,30.633,12.485,0.914,41.617,769.875,10517818.841,333.586,13550.721,53468.568,39917.846,108.536,428.262,319.726,9.477,43.715,34.238,23976.501,4735.911,19240.59,80.248,398313.422,159371.472,238941.95,59.988,3152951.969,True,True,False,False,False,2
2025-04-27,13618.707,13618.707,13618.707,18662.673,30.73,9.08,0.667,30.267,800.125,10896668.178,290.786,8106.536,48618.785,40512.25,89.279,535.449,446.17,6.082,41.643,35.56,27372.888,4845.228,22527.66,82.299,413007.359,170022.109,242985.25,58.833,3747321.519,True,True,False,False,False,2
2025-04-28,13079.58,13079.58,13079.58,17923.868,31.997,9.08,0.694,30.267,882.0,11536189.295,242.085,5347.913,46890.293,41542.38,58.898,516.413,457.515,5.165,42.643,37.478,22150.124,4530.488,17619.636,79.546,325443.716,163658.683,161785.033,49.712,4765348.335,True,True,False,False,False,2
2025-04-29,5328.187,5328.187,5328.187,7301.589,78.545,5.675,1.065,18.917,926.333,4935676.854,199.034,1669.498,19074.908,17405.41,29.418,336.122,306.703,3.843,42.853,39.01,8052.993,1811.583,6241.41,77.504,106659.003,58610.053,48048.95,45.049,2479819.057,True,True,False,True,False,3
2025-04-30,7993.236,7993.236,7993.236,10953.694,52.357,9.08,1.136,30.267,1090.333,8715291.434,246.397,1048.446,28522.53,27474.084,11.547,314.125,302.578,3.474,41.753,38.279,11303.497,2957.497,8346.0,73.836,162856.954,93087.454,69769.5,42.841,3537099.472,True,True,False,False,False,2
2025-05-01,7358.518,7358.518,7358.518,10083.895,56.873,19.295,2.622,64.317,1018.375,7493730.972,518.697,2623.312,28348.691,25725.38,13.596,146.922,133.327,6.314,45.014,38.7,10565.805,2642.088,7923.717,74.994,136705.638,71710.662,64994.976,47.544,1444722.817,True,True,False,False,False,2
2025-05-02,4161.989,4161.989,4161.989,5703.466,100.554,17.025,4.091,56.75,939.75,3911228.787,1056.138,3035.13,17324.278,14289.147,17.827,101.758,83.93,8.051,46.523,38.471,6421.314,1539.936,4881.378,76.018,93007.39,40787.488,52219.902,56.146,370332.976,True,True,False,True,False,3
2025-05-03,5786.063,5786.063,5786.063,7929.049,72.329,7.945,1.373,26.483,842.0,4871864.793,1033.68,4931.172,23187.646,18256.474,62.066,291.852,229.786,9.251,45.313,36.061,6967.781,2020.295,4947.486,71.005,130444.167,59379.552,71064.615,54.479,471312.759,True,True,False,True,False,3
2025-05-04,11009.1,11009.1,11009.1,15086.545,38.014,3.405,0.309,11.35,779.875,8585722.096,298.33,10881.12,43829.981,32948.861,319.563,1287.224,967.661,10.317,44.977,34.659,17286.793,4162.753,13124.04,75.919,254485.887,110313.632,144172.255,56.652,2877923.081,True,True,False,False,False,2
2025-05-05,4127.576,4127.576,4127.576,5656.308,101.392,2.27,0.55,7.567,760.333,3138333.771,776.494,4000.997,16125.064,12124.067,176.255,710.355,534.1,8.473,43.172,34.699,9295.764,1403.376,7892.388,84.903,121724.857,39624.732,82100.126,67.447,404167.044,True,True,False,True,False,3
2025-05-06,9335.319,9335.319,9335.319,12792.845,44.83,9.08,0.973,30.267,751.125,7011991.784,176.45,6979.318,34295.63,27316.311,76.865,377.705,300.84,6.623,40.985,34.363,16931.063,3316.352,13614.711,80.413,222061.827,83111.586,138950.241,62.573,3973926.453,True,True,False,False,False,2
2025-05-07,13092.006,13092.006,13092.006,17940.898,31.966,14.755,1.127,49.183,772.5,10113574.944,122.302,6734.201,44987.407,38253.206,45.64,304.896,259.256,4.839,38.936,34.097,23497.707,5577.438,17920.27,76.264,286559.541,126927.843,159631.698,55.706,8269321.457,True,True,False,False,False,2
2025-05-08,12760.704,12760.704,12760.704,17486.891,32.796,29.51,2.313,98.367,814.875,10398378.672,190.534,7587.834,46353.257,38765.424,25.713,157.076,131.364,6.481,41.654,35.173,26519.83,6361.863,20157.966,76.011,305066.896,171345.078,133721.818,43.834,5457481.4,True,True,False,False,False,2
2025-05-09,14524.74,14524.74,14524.74,19904.273,28.813,18.16,1.25,60.533,805.75,11703309.255,432.944,10563.117,55139.544,44576.427,58.167,303.632,245.465,7.544,43.521,35.977,23644.707,6097.564,17547.143,74.212,320052.512,196508.07,123544.442,38.601,2703192.377,True,True,False,False,False,2
2025-05-10,12814.47,12814.47,12814.47,17560.57,32.659,18.46,1.441,61.533,824.25,10562326.897,109.204,8744.274,49015.348,40271.074,47.369,265.522,218.153,5.919,41.803,35.884,22952.885,5429.368,17523.517,76.346,271365.938,146807.01,124558.928,45.901,9672081.595,True,True,False,False,False,2
2025-05-11,13439.43,13439.43,13439.43,18416.997,31.14,15.89,1.182,52.967,907.875,12201322.511,193.644,5340.493,49440.303,44099.81,33.609,311.141,277.532,5.105,42.408,37.303,21950.659,5444.499,16506.16,75.197,335374.628,228164.34,107210.288,31.967,6300890.703,True,True,False,False,False,2
2025-05-12,13684.95,13684.95,13684.95,18753.45,30.581,22.49,1.643,74.967,893.25,12224081.587,196.76,9192.865,54979.287,45786.421,40.875,244.461,203.586,8.802,47.811,39.009,25914.725,6023.284,19891.44,76.757,380742.335,253266.9,127475.435,33.481,6212674.128,True,True,False,False,False,2
2025-05-13,14596.35,14596.35,14596.35,20002.406,28.672,12.485,0.855,41.617,919.0,13414045.65,277.55,10341.514,60593.098,50251.584,82.832,485.327,402.496,7.604,46.321,38.717,25570.307,5176.845,20393.462,79.754,405008.354,269899.95,135108.404,33.359,4833022.135,True,True,False,False,False,2
2025-05-14,14942.35,14942.35,14942.35,20476.553,28.008,14.755,0.987,49.183,935.375,13976700.444,249.167,5325.08,55230.66,49905.581,36.09,374.318,338.228,4.42,43.427,39.008,22575.712,4936.911,17638.8,78.132,317717.701,223887.731,93829.97,29.532,5609365.878,True,True,False,False,False,2
2025-05-15,9020.623,9020.623,9020.623,12361.594,46.394,11.35,1.258,37.833,996.333,8987547.183,175.136,1718.429,31692.455,29974.026,15.14,279.229,264.088,3.736,42.868,39.132,14661.599,3185.691,11475.908,78.272,236389.397,153350.588,83038.809,35.128,5131747.537,True,True,False,False,False,2
2025-05-16,12368.259,12368.259,12368.259,16949.096,33.837,17.025,1.377,56.75,1107.5,13697847.286,174.289,2529.309,47787.862,45258.553,14.856,280.692,265.836,3.602,45.186,41.584,16864.686,4673.133,12191.553,72.29,307813.35,215621.528,92191.823,29.951,7859291.843,True,True,False,False,False,2
2025-05-17,11880.2,11880.2,11880.2,16280.274,35.227,23.835,2.006,79.45,992.875,11795553.376,221.309,4694.164,46555.533,41861.369,19.694,195.324,175.63,4.44,45.373,40.933,15737.281,4678.541,11058.74,70.271,283026.19,196758.684,86267.506,30.48,5329910.886,True,True,False,False,False,2
2025-05-18,9736.695,9736.695,9736.695,13342.878,42.982,13.62,1.399,45.4,1023.286,9963420.693,133.509,4281.364,39767.443,35486.08,31.434,291.978,260.544,6.409,45.355,38.946,14609.622,3310.476,11299.146,77.34,265222.436,158538.341,106684.095,40.224,7462710.59,True,True,False,False,False,2
2025-05-19,10213.448,10213.448,10213.448,13996.207,40.976,13.62,1.334,45.4,918.5,9381051.988,445.791,5737.404,40279.286,34541.881,42.125,295.736,253.611,6.352,43.536,37.184,15317.986,3472.572,11845.414,77.33,252637.653,136664.226,115973.428,45.905,2104358.676,True,True,False,False,False,2
2025-05-20,8501.471,8501.471,8501.471,11650.163,49.227,10.215,1.202,34.05,873.5,7426034.569,325.393,7970.129,36970.77,29000.642,78.024,361.926,283.903,9.201,45.884,36.683,14190.643,2684.818,11505.825,81.08,185086.632,89128.163,95958.469,51.845,2282174.727,True,True,False,False,False,2
2025-05-21,10873.93,10873.93,10873.93,14901.312,38.487,12.415,1.142,41.383,662.25,7201260.275,1265.309,8022.242,37052.917,29030.675,64.617,298.453,233.835,8.01,38.816,30.806,15444.324,3311.004,12133.32,78.562,193229.967,100950.417,92279.55,47.756,569130.499,True,True,False,False,False,2
2025-05-22,7498.97,7498.97,7498.97,10276.366,55.808,12.81,1.708,42.7,667.75,5007437.084,224.645,6128.533,26274.515,20145.982,47.842,205.109,157.268,7.731,40.537,32.806,11208.933,2203.08,9005.852,80.345,129542.052,58350.352,71191.7,54.956,2229048.112,True,True,False,False,False,2
2025-05-23,10559.235,10559.235,10559.235,14470.063,39.634,12.8,1.212,42.667,850.25,8977989.899,243.705,3818.484,36455.76,32637.277,29.832,284.811,254.979,4.448,41.852,37.404,13640.011,2948.417,10691.594,78.384,173228.607,92437.169,80791.437,46.639,3683952.958,True,True,False,False,False,2
2025-05-24,11418.522,11418.522,11418.522,15647.604,36.651,32.0,2.802,106.667,1016.5,11606927.41,108.322,5298.194,46473.384,41175.19,16.557,145.229,128.672,7.419,50.492,43.072,16022.111,3311.381,12710.73,79.332,210520.382,100482.332,110038.05,52.27,10715215.772,True,True,False,False,False,2
2025-05-25,12916.62,12916.62,12916.62,17700.553,32.4,20.4,1.579,68.0,1178.0,15215778.124,165.139,4825.972,57559.687,52733.715,23.657,282.155,258.499,7.761,54.815,47.055,14471.955,4656.955,9815.0,67.821,302412.571,148628.281,153784.29,50.852,9213903.099,True,True,False,False,False,2
2025-05-26,13391.489,13391.489,13391.489,18351.299,31.251,28.38,2.119,94.6,935.625,12529411.521,275.357,12567.912,60948.012,48380.1,44.284,214.757,170.473,12.788,53.479,40.691,18817.255,4555.415,14261.84,75.791,347366.491,129262.491,218104.0,62.788,4550246.111,True,True,False,False,False,2
2025-05-27,14599.233,14599.233,14599.233,20006.356,28.666,11.35,0.777,37.833,840.0,12263355.72,779.5,13053.539,61590.514,48536.975,115.009,542.648,427.639,9.975,49.472,39.497,19141.664,4523.564,14618.1,76.368,331146.688,146065.588,185081.1,55.891,1573233.26,True,True,False,False,False,2
2025-05-28,13993.191,13993.191,13993.191,19175.855,29.908,4.505,0.322,15.017,868.5,12153086.557,276.549,12767.038,61779.939,49012.901,283.397,1371.364,1087.967,10.39,51.503,41.114,19093.006,5199.116,13893.89,72.77,292528.817,137998.667,154530.15,52.826,4394543.955,True,True,False,False,False,2
2025-05-29,12120.836,12120.836,12120.836,16610.035,34.528,6.74,0.556,22.467,851.625,10322406.959,243.288,7952.784,49286.349,41333.566,117.994,731.251,613.258,5.254,44.073,38.819,15447.693,3208.853,12238.84,79.228,233939.38,93148.53,140790.85,60.183,4242872.654,True,True,False,False,False,2
2025-05-30,2310.951,2310.951,2310.951,3166.858,181.096,2.27,0.982,7.567,848.0,1959686.109,690.236,716.395,8296.313,7579.918,31.559,365.476,333.917,3.295,41.221,37.926,3903.774,762.614,3141.16,80.465,51221.765,18025.415,33196.35,64.809,283915.245,True,True,False,True,False,3
2025-05-31,1989.377,1989.377,1989.377,2726.184,210.369,0.0,0.0,0.0,767.5,1526847.154,87.245,680.367,6704.202,6023.835,,,,2.578,38.577,35.999,1443.238,517.238,926.0,64.161,32525.023,19098.023,13427.0,41.282,1750075.481,True,False,False,True,False,2
2025-06-01,11750.741,11750.741,11750.741,16102.868,35.615,6.64,0.565,22.133,774.25,9098011.529,267.825,3417.997,38439.613,35021.616,51.476,578.91,527.434,2.875,37.106,34.231,12174.817,3513.72,8661.097,71.139,238811.477,126237.841,112573.636,47.139,3396999.913,True,True,False,False,False,2
2025-06-02,11515.746,11515.746,11515.746,15780.837,36.342,6.74,0.585,22.467,740.375,8525970.149,122.649,3267.593,36188.231,32920.638,48.481,536.917,488.437,3.074,36.195,33.121,15911.692,3330.947,12580.745,79.066,385262.288,197491.612,187770.676,48.738,6951532.054,True,True,False,False,False,2
2025-06-03,5447.716,5447.716,5447.716,7465.389,76.822,5.605,1.029,18.683,771.0,4200189.344,147.866,1514.465,17405.454,15890.989,27.02,310.534,283.515,3.787,38.189,34.402,12990.86,1634.315,11356.545,87.42,308673.931,98058.895,210615.035,68.232,2840543.718,True,True,False,True,False,3
2025-06-07,6808.194,6808.194,6808.194,9329.747,61.47,7.718,1.134,25.727,930.143,6332593.019,366.363,1434.584,22768.546,21333.962,18.588,295.006,276.418,5.213,38.689,33.476,0.0,0.0,0.0,,0.0,0.0,0.0,,1728504.485,True,True,False,False,False,2
2025-06-08,5807.217,5807.217,5807.217,7958.038,72.066,12.485,2.15,41.617,812.667,4719331.682,478.389,6277.602,23838.626,17561.024,50.281,190.938,140.657,11.083,46.139,35.056,0.0,,,,0.0,,,,986505.828,True,True,False,True,False,3
2025-06-09,13405.146,13405.146,13405.146,18370.015,31.22,13.62,1.016,45.4,802.75,10760980.951,314.696,12766.726,53654.097,40887.371,93.735,393.936,300.201,13.497,50.585,37.088,0.0,0.0,0.0,,0.0,0.0,0.0,,3419488.171,True,True,False,False,False,2
2025-06-10,8279.136,8279.136,8279.136,11345.483,50.549,7.945,0.96,26.483,842.286,6973397.979,266.09,8309.887,31709.091,23399.204,104.593,399.108,294.515,10.208,46.29,36.082,0.0,,,,0.0,,,,2620690.482,True,True,False,False,False,2
2025-06-11,4665.735,4665.735,4665.735,6393.785,89.697,4.47,0.958,14.9,803.0,3746585.205,251.152,4202.272,19020.646,14818.374,94.011,425.518,331.507,8.266,45.721,37.455,6228.917,1171.534,5057.383,81.192,178128.508,65575.292,112553.216,63.187,1491758.131,True,True,False,True,False,3
2025-06-12,12810.18,12810.18,12810.18,17554.691,32.67,2.235,0.174,7.45,764.625,9794983.882,308.236,10779.766,50344.007,39564.241,482.316,2252.528,1770.212,8.243,44.723,36.479,0.0,,,,0.0,,,,3177755.402,True,True,False,False,False,2
2025-06-13,7957.428,7957.428,7957.428,10904.624,52.593,7.84,0.985,26.133,756.833,6022446.758,624.059,4641.833,29071.137,24429.304,59.207,370.805,311.598,5.982,41.44,35.457,9447.954,1982.904,7465.05,79.012,313966.564,114898.728,199067.836,63.404,965044.305,True,True,False,False,False,2
2025-06-14,10302.408,10302.408,10302.408,14118.115,40.622,7.875,0.764,26.25,709.125,7305695.073,221.584,5818.285,36097.062,30278.777,73.883,458.375,384.492,5.145,39.301,34.156,0.0,,,,0.0,,,,3297028.725,True,True,False,False,False,2
2025-06-15,12571.806,12571.806,12571.806,17228.03,33.289,7.875,0.626,26.25,684.5,8605401.207,365.223,6026.61,40984.088,34957.478,76.528,520.433,443.904,5.206,36.893,31.687,15370.934,3251.439,12119.495,78.847,461346.714,166017.996,295328.718,64.014,2356201.781,True,True,False,False,False,2
2025-06-16,13798.56,13798.56,13798.56,18909.138,30.329,4.47,0.324,14.9,652.25,9000110.76,208.531,6224.875,42775.536,36550.661,139.259,956.947,817.688,4.308,35.739,31.431,0.0,,,,0.0,,,,4315948.704,True,True,False,False,False,2
2025-06-17,5145.39,5145.39,5145.39,7051.09,81.336,4.47,0.869,14.9,686.5,3532310.235,168.795,1152.567,14728.679,13576.112,25.785,329.501,303.716,2.741,33.768,31.027,9533.745,1450.212,8083.533,84.789,254393.387,40075.265,214318.122,84.247,2092666.054,True,True,False,True,False,3
2025-06-18,10025.274,10025.274,10025.274,13738.338,41.745,13.62,1.359,45.4,645.0,6466301.73,272.023,3279.935,28321.399,25041.464,24.082,207.94,183.858,3.449,32.618,29.169,0.0,,,,0.0,,,,2377116.25,True,True,False,False,False,2
2025-06-19,13566.0,13566.0,13566.0,18590.444,30.849,22.7,1.673,75.667,703.0,9536898.0,499.467,4729.447,41206.725,36477.278,20.835,181.527,160.693,5.439,37.612,32.173,15111.646,3854.885,11256.76,74.491,522822.881,149761.315,373061.566,71.355,1909415.511,True,True,False,False,False,2
2025-06-20,13686.156,13686.156,13686.156,18755.103,30.579,12.08,0.883,40.267,724.0,9908776.944,126.351,7166.413,45335.392,38168.978,59.325,375.293,315.968,5.943,39.339,33.395,0.0,,,,0.0,,,,7842265.416,True,True,False,False,False,2
2025-06-21,8898.327,8898.327,8898.327,12194.004,47.032,12.215,1.373,40.717,831.8,7401628.399,244.916,3119.753,29809.395,26689.642,25.54,244.039,218.499,4.772,39.485,34.714,12995.709,3166.478,9829.231,75.634,398082.71,111279.57,286803.141,72.046,3022105.195,True,True,False,False,False,2
2025-06-22,13472.007,13472.007,13472.007,18461.639,31.065,22.7,1.685,75.667,833.125,11223865.832,43.583,3474.094,42217.902,38743.808,15.304,185.982,170.678,4.106,40.261,36.155,0.0,,,,0.0,,,,25752636.395,False,True,False,False,False,1
2025-06-23,10319.85,10319.85,10319.85,14142.017,40.553,31.78,3.08,105.933,1161.286,11984294.379,62.74,4079.289,44272.157,40192.867,12.836,139.308,126.472,5.808,50.975,45.167,19463.777,3673.536,15790.241,81.126,518003.8,164044.396,353959.404,68.331,19101565.329,True,True,False,False,False,2
2025-06-24,12397.386,12397.386,12397.386,16989.01,33.757,30.645,2.472,102.15,1386.857,17193403.327,46.234,3331.355,55738.647,52407.293,10.871,181.885,171.014,3.924,53.497,49.573,22945.889,5268.271,17677.618,77.04,546944.859,198234.575,348710.284,63.756,37187600.246,False,True,False,False,False,1
2025-06-25,10871.211,10871.211,10871.211,14897.585,38.496,4.556,0.419,15.186,1572.333,17093167.429,66.253,2679.754,56611.831,53932.078,58.82,1242.608,1183.788,4.314,62.944,58.63,14914.56,3473.173,11441.386,76.713,389982.65,157913.264,232069.387,59.508,25799736.468,True,True,False,False,False,2
2025-06-26,12696.807,12696.807,12696.807,17399.328,32.961,24.97,1.967,83.233,1583.625,20106980.985,390.654,3099.608,64563.264,61463.656,12.413,258.563,246.15,3.225,57.757,54.532,22250.849,3925.239,18325.609,82.359,475001.621,151823.14,323178.482,68.037,5146999.22,True,True,False,False,False,2
2025-06-27,13402.239,13402.239,13402.239,18366.031,31.226,24.4,1.821,81.333,1537.875,20610968.302,286.525,4888.467,69749.081,64860.614,20.035,285.857,265.822,4.569,61.443,56.874,23782.083,3752.627,20029.456,84.221,515328.662,124640.823,390687.84,75.813,7193428.358,True,True,False,False,False,2
2025-06-28,10015.584,10015.584,10015.584,13725.06,41.785,11.0,1.098,36.667,1529.167,15315497.2,262.443,3568.886,52681.972,49113.085,32.444,478.927,446.483,4.103,60.646,56.543,19272.839,2671.671,16601.168,86.138,486309.855,163248.404,323061.451,66.431,5835741.255,True,True,False,False,False,2
2025-06-29,4938.024,4938.024,4938.024,6766.922,84.751,8.0,1.62,26.667,1382.0,6824349.168,83.992,2337.331,24887.641,22550.31,29.217,311.096,281.879,4.883,56.046,51.163,9413.563,1711.66,7701.903,81.817,208449.973,78686.707,129763.266,62.252,8125040.29,True,True,False,True,False,3
2025-06-30,8714.217,8714.217,8714.217,11941.705,48.025,13.2,1.515,44.0,1348.0,11746764.516,274.396,4583.678,40555.966,35972.288,34.725,307.242,272.517,5.904,51.868,45.965,15974.035,2473.927,13500.108,84.513,318122.291,95471.392,222650.899,69.989,4280949.063,True,True,False,False,False,2
2025-07-01,3871.155,3871.155,3871.155,5304.916,108.108,11.5,2.971,38.333,1328.0,5140893.84,304.504,2148.491,18049.26,15900.769,18.683,156.95,138.268,5.237,51.817,46.58,6660.905,1062.618,5598.288,84.047,134142.517,43362.585,90779.932,67.674,1688286.898,True,True,False,True,False,3
2025-07-02,1124.04,1124.04,1124.04,1540.351,372.32,9.08,8.078,30.267,1212.0,1362336.48,373.415,160.738,4327.554,4166.816,1.77,47.66,45.89,2.856,45.88,43.025,1625.142,399.023,1226.119,75.447,37659.943,16860.115,20799.828,55.231,364832.21,True,False,True,True,False,3
2025-07-03,8471.967,8471.967,8471.967,11609.733,49.399,27.24,3.215,90.8,1156.875,9801006.823,511.609,3407.849,35772.881,32365.032,12.51,131.325,118.814,6.401,51.025,44.624,15255.513,5978.711,9276.802,60.81,302537.859,197789.008,104748.851,34.623,1915722.744,True,True,False,False,False,2
2025-07-04,3067.854,3067.854,3067.854,4204.096,136.416,6.81,2.22,22.7,1104.5,3388444.743,495.24,1313.042,12731.594,11418.553,19.281,186.954,167.673,6.295,49.584,43.29,8671.021,3695.054,4975.966,57.386,148077.903,108951.26,39126.643,26.423,684203.065,True,True,False,True,False,3
2025-07-05,5381.826,5381.826,5381.826,7375.095,77.762,24.96,4.638,83.2,1273.4,6853217.228,645.968,1431.566,24659.527,23227.961,5.735,98.796,93.061,3.749,53.874,50.124,15691.965,9204.424,6487.541,41.343,279041.445,223420.853,55620.592,19.933,1060922.61,True,False,False,True,False,2
2025-07-06,12513.666,12513.666,12513.666,17148.357,33.444,18.16,1.451,60.533,1224.25,15319855.6,1255.744,5155.63,58923.725,53768.094,28.39,324.47,296.08,7.036,57.074,50.039,23966.523,13552.225,10414.298,43.454,539083.425,433291.057,105792.368,19.624,1219982.714,True,True,False,False,False,2
