MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
43955281,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,416.0359,406.7929,420.7755,4.7396240234,13.9825439453,5100001338207,10,251.0,1.5290306807,78.8349914551,2640.8303222656,16.3973407745,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,4A20348E-4CF8-EE11-8CE9-0030645DFBA8
43955282,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,416.3417,406.7929,420.7755,4.4338378906,13.9825439453,5100001338207,10,251.0,1.019387126,75.2085189819,2688.2087402344,16.3927192688,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,5910EC86-4CF8-EE11-8CE9-0030645DFBA8
43955283,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,416.6475,406.7929,420.7755,4.1280517578,13.9825439453,5100001338207,10,251.0,1.0169457197,74.6404724121,2640.9206542969,16.3974590302,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,8E99AA7C-4CF8-EE11-8CE9-0030645DFBA8
43955284,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,416.9525,406.7929,420.7755,3.8229980469,13.9825439453,5100001338207,10,251.0,1.081068635,75.9449234009,2677.3051757813,16.3905239105,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,C4CB6B71-4CF8-EE11-8CE9-0030645DFBA8
43955285,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,417.2588,406.7929,420.7755,3.5167236328,13.9825439453,5100001338207,10,251.0,1.0161319971,75.3489151001,2613.5288085938,16.404050827,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,99CA9E67-4CF8-EE11-8CE9-0030645DFBA8
43955286,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,417.5636,406.7929,420.7755,3.2119140625,13.9825439453,5100001338207,10,251.0,1.14496696,75.7918319702,2734.3642578125,16.4218673706,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,9DBA935C-4CF8-EE11-8CE9-0030645DFBA8
43955287,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,417.8689,406.7929,420.7755,2.9066162109,13.9825439453,5100001338207,10,251.0,1.1486290693,75.748374939,2660.1296386719,16.4497337341,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,A236B353-4CF8-EE11-8CE9-0030645DFBA8
43955288,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,418.1752,406.7929,420.7755,2.6003417969,13.9825439453,5100001338207,10,251.0,1.0789142847,75.7365264893,2656.9814453125,16.4799442291,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,D87C9449-4CF8-EE11-8CE9-0030645DFBA8
43955289,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,418.4808,406.7929,420.7755,2.2946777344,13.9825439453,5100001338207,10,251.0,0.8713332415,73.6730499268,2524.9064941406,16.5243759155,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,E9AC7D3F-4CF8-EE11-8CE9-0030645DFBA8
43955290,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,418.7858,406.7929,420.7755,1.9897460938,13.9825439453,5100001338207,10,251.0,1.6653610468,79.1603393555,2602.4946289063,16.300157547,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,A6467F33-4CF8-EE11-8CE9-0030645DFBA8
43955291,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,419.0911,406.7929,420.7755,1.6844482422,13.9825439453,5100001338207,10,251.0,2.2953269482,82.9994277954,2495.0891113281,15.654800415,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,B5943D28-4CF8-EE11-8CE9-0030645DFBA8
43955292,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,419.3971,406.7929,420.7755,1.3784179688,13.9825439453,5100001338207,10,251.0,1.5265892744,86.4808273315,2761.5961914063,16.3526611328,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,B4943D28-4CF8-EE11-8CE9-0030645DFBA8
43955293,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,419.7024,406.7929,420.7755,1.0731201172,13.9825439453,5100001338207,10,251.0,0.9722937346,47.1536865234,1841.3532714844,10.3075714111,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,0AE8AE20-4CF8-EE11-8CE9-0030645DFBA8
43955294,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,420.0103,406.7929,420.7755,0.7652587891,13.9825439453,5100001338207,10,251.0,0.5240955353,44.8630523682,1802.1480712891,10.3185176849,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,A9DAC012-4CF8-EE11-8CE9-0030645DFBA8
43955295,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,420.3159,406.7929,420.7755,0.4595947266,13.9825439453,5100001338207,10,251.0,0.4813782573,41.0664901733,1722.5657958984,10.3787851334,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,AC7BEFFD-4BF8-EE11-8CE9-0030645DFBA8
43955296,2024.04.12 05:54:33,B102_408_804,330.0,801726.581,7513285.195,420.6207,406.7929,420.7755,0.1547851563,13.9825439453,5100001338207,10,251.0,0.7144930363,22.7479038239,1425.3522949219,9.4454269409,0.0,124.28,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,F168FB13-4EF8-EE11-8CE9-0030645DFBA8,ACFA05E7-4BF8-EE11-8CE9-0030645DFBA8
43955472,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,410.2694,410.2694,420.2948,10.025390625,10.025390625,5100001338738,3,251.0,1.6700218916,83.6234970093,2685.7387695313,18.2046909332,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,9E992D55-4FF8-EE11-8ED1-0030646ACDCD
43955473,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,410.3529,410.2694,420.2948,9.9418945313,10.025390625,5100001338738,3,251.0,2.0405051708,83.8911819458,2557.6499023438,17.4781761169,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,7AEE0B43-4FF8-EE11-8ED1-0030646ACDCD
43955474,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,410.659,410.2694,420.2948,9.6358337402,10.025390625,5100001338738,3,251.0,1.524300456,83.4662475586,2708.6926269531,18.2282371521,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,79EE0B43-4FF8-EE11-8ED1-0030646ACDCD
43955475,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,410.9638,410.2694,420.2948,9.3309936523,10.025390625,5100001338738,3,251.0,1.3091733456,81.5095748901,2673.4497070313,18.3033256531,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,3A16E13B-4FF8-EE11-8ED1-0030646ACDCD
43955476,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,411.2693,410.2694,420.2948,9.0255432129,10.025390625,5100001338738,3,251.0,1.531319499,84.7146835327,2859.4038085938,18.2126674652,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,49825A33-4FF8-EE11-8ED1-0030646ACDCD
43955477,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,411.5755,410.2694,420.2948,8.7192993164,10.025390625,5100001338738,3,251.0,0.3934261203,75.859954834,2823.9047851563,18.2909889221,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,0F7E5B2C-4FF8-EE11-8ED1-0030646ACDCD
43955478,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,411.8836,410.2694,420.2948,8.4111938477,10.025390625,5100001338738,3,251.0,0.4370681047,76.4025192261,2690.8366699219,18.2954273224,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,18C9FA0F-4FF8-EE11-8ED1-0030646ACDCD
43955479,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,412.1895,410.2694,420.2948,8.1053161621,10.025390625,5100001338738,3,251.0,0.3330523074,76.5271072388,2559.8251953125,18.2770633698,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,8C46F4F6-4EF8-EE11-8ED1-0030646ACDCD
43955480,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,412.4947,410.2694,420.2948,7.8001098633,10.025390625,5100001338738,3,251.0,0.2349210232,75.7702255249,2355.2497558594,18.3080596924,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,E4595CD6-4EF8-EE11-8ED1-0030646ACDCD
43955481,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,412.8,410.2694,420.2948,7.4948425293,10.025390625,5100001338738,3,251.0,0.3977573216,74.2442550659,2585.8405761719,18.2288303375,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,493F44A8-4EF8-EE11-8ED1-0030646ACDCD
43955482,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,413.1048,410.2694,420.2948,7.1899719238,10.025390625,5100001338738,3,251.0,0.3892185688,75.6161575317,2677.1645507813,18.2324848175,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,B9DA3B8C-4EF8-EE11-8ED1-0030646ACDCD
43955483,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,413.4096,410.2694,420.2948,6.8851623535,10.025390625,5100001338738,3,251.0,0.706887126,77.4272689819,3000.4899902344,17.8070869446,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,28827C70-4EF8-EE11-8ED1-0030646ACDCD
43955484,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,413.7159,410.2694,420.2948,6.5788879395,10.025390625,5100001338738,3,251.0,0.4257137477,76.3101501465,2698.0102539063,18.1544113159,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,800B0761-4EF8-EE11-8ED1-0030646ACDCD
43955485,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,414.0209,410.2694,420.2948,6.2738647461,10.025390625,5100001338738,3,251.0,0.2733643949,75.7846755981,2460.7502441406,18.2115345001,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,BA618647-4EF8-EE11-8ED1-0030646ACDCD
43955486,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,414.3261,410.2694,420.2948,5.9687194824,10.025390625,5100001338738,3,251.0,0.2295769304,76.0526733398,2386.6909179688,18.2072525024,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,170CBF1F-4EF8-EE11-8ED1-0030646ACDCD
43955487,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,414.632,410.2694,420.2948,5.6627502441,10.025390625,5100001338738,3,251.0,0.2952246368,76.3597412109,2715.9665527344,18.1941890717,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,402FF9EF-4DF8-EE11-8ED1-0030646ACDCD
43955488,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,414.937,410.2694,420.2948,5.3577880859,10.025390625,5100001338738,3,251.0,0.524723351,76.9913024902,2838.4248046875,18.1758975983,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,F6F7E5CA-4DF8-EE11-8ED1-0030646ACDCD
43955489,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,415.243,410.2694,420.2948,5.0517578125,10.025390625,5100001338738,3,251.0,0.4465647042,76.5122070313,2671.7553710938,18.2176017761,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,D14416B6-4DF8-EE11-8ED1-0030646ACDCD
43955490,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,415.5481,410.2694,420.2948,4.746673584,10.025390625,5100001338738,3,251.0,0.5544656515,77.192527771,2741.5710449219,18.1684455872,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,09E8809D-4DF8-EE11-8ED1-0030646ACDCD
43955491,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,415.853,410.2694,420.2948,4.4417724609,10.025390625,5100001338738,3,251.0,0.6106346846,77.7981872559,2749.8479003906,18.1798477173,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,8691E189-4DF8-EE11-8ED1-0030646ACDCD
43955492,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,416.1583,410.2694,420.2948,4.136505127,10.025390625,5100001338738,3,251.0,0.3590226173,76.5847091675,2649.4396972656,18.2462310791,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,43E1E477-4DF8-EE11-8ED1-0030646ACDCD
43955493,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,416.4634,410.2694,420.2948,3.8314208984,10.025390625,5100001338738,3,251.0,0.7053377628,78.115272522,3118.6008300781,17.911272049,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,EEE95159-4DF8-EE11-8ED1-0030646ACDCD
43955494,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,416.769,410.2694,420.2948,3.5258178711,10.025390625,5100001338738,3,251.0,0.354268223,77.0360107422,2583.9892578125,18.1574192047,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,2874224A-4DF8-EE11-8ED1-0030646ACDCD
43955495,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,417.0759,410.2694,420.2948,3.2188720703,10.025390625,5100001338738,3,251.0,0.4820528924,76.5897750854,2750.5178222656,18.1400470734,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,E0D4372B-4DF8-EE11-8ED1-0030646ACDCD
43955496,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,417.3812,410.2694,420.2948,2.9136352539,10.025390625,5100001338738,3,251.0,0.6535903215,78.0082244873,2778.1979980469,18.2183818817,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,61A79214-4DF8-EE11-8ED1-0030646ACDCD
43955497,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,417.6861,410.2694,420.2948,2.6086730957,10.025390625,5100001338738,3,251.0,0.7622765303,78.7438659668,2818.6411132813,18.1896400452,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,1991D303-4DF8-EE11-8ED1-0030646ACDCD
43955498,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,417.991,410.2694,420.2948,2.3038024902,10.025390625,5100001338738,3,251.0,0.59088099,77.164894104,2871.2336425781,18.1451740265,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,645239F5-4CF8-EE11-8ED1-0030646ACDCD
43955499,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,418.2962,410.2694,420.2948,1.9985656738,10.025390625,5100001338738,3,251.0,0.9193810225,78.642364502,2909.3920898438,18.1427059174,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,622D4AE3-4CF8-EE11-8ED1-0030646ACDCD
43955500,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,418.6027,410.2694,420.2948,1.6921386719,10.025390625,5100001338738,3,251.0,0.875082612,77.8603210449,3019.6943359375,18.1879405975,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,B72F0AD7-4CF8-EE11-8ED1-0030646ACDCD
43955501,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,418.9089,410.2694,420.2948,1.3858947754,10.025390625,5100001338738,3,251.0,1.2404564619,71.2176055908,2418.2841796875,16.9139671326,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,6E1BAFCA-4CF8-EE11-8ED1-0030646ACDCD
43955502,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,419.219,410.2694,420.2948,1.0758056641,10.025390625,5100001338738,3,251.0,1.8445214033,58.7271957397,1677.5020751953,12.4529218674,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,2765D9C1-4CF8-EE11-8ED1-0030646ACDCD
43955503,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,419.5264,410.2694,420.2948,0.7684020996,10.025390625,5100001338738,3,251.0,2.0484397411,61.2900085449,1529.6417236328,12.8813304901,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,0B6B11B3-4CF8-EE11-8ED1-0030646ACDCD
43955504,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,419.8336,410.2694,420.2948,0.461151123,10.025390625,5100001338738,3,251.0,2.037250042,77.24584198,1644.9481201172,12.8683013916,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,0A6B11B3-4CF8-EE11-8ED1-0030646ACDCD
43955505,2024.04.12 06:03:48,B102_408_804,657.0,801678.132,7513127.51,420.1392,410.2694,420.2948,0.1555786133,10.025390625,5100001338738,3,251.0,2.3337790966,7.9893260002,1117.9595947266,8.4692077637,0.0,9.14,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,A1C1D75E-4FF8-EE11-8ED1-0030646ACDCD,D4EC81A8-4CF8-EE11-8ED1-0030646ACDCD
43955506,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,405.7367,405.7367,420.7223,14.9856109619,14.9856109619,5100001338147,2,251.0,1.9948052168,76.032119751,2660.6262207031,16.3124313354,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,5E4D8B58-4FF8-EE11-8D4A-0030646ACDBB
43955507,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,405.8697,405.7367,420.7223,14.8526306152,14.9856109619,5100001338147,2,251.0,2.0769736767,76.8486022949,2687.5441894531,17.0429592133,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,37B9242D-4FF8-EE11-8D4A-0030646ACDBB
43955508,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,406.1812,405.7367,420.7223,14.5410995483,14.9856109619,5100001338147,2,251.0,1.5279244184,80.6677703857,2734.8295898438,18.7310085297,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,36B9242D-4FF8-EE11-8D4A-0030646ACDBB
43955509,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,406.4868,405.7367,420.7223,14.235534668,14.9856109619,5100001338147,2,251.0,3.0970237255,75.4503860474,2837.8630371094,17.9344024658,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,76249D22-4FF8-EE11-8D4A-0030646ACDBB
43955510,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,406.7964,405.7367,420.7223,13.9258422852,14.9856109619,5100001338147,2,251.0,0.6317822933,57.6156654358,2895.5571289063,18.5457038879,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,75249D22-4FF8-EE11-8D4A-0030646ACDBB
43955511,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,407.1017,405.7367,420.7223,13.6205291748,14.9856109619,5100001338147,2,251.0,1.8393028975,77.5923461914,2789.3110351563,19.7145862579,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,7DB0050B-4FF8-EE11-8D4A-0030646ACDBB
43955512,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,407.4083,405.7367,420.7223,13.3139953613,14.9856109619,5100001338147,2,251.0,1.2327049971,75.2434844971,2988.8461914063,19.8007888794,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,1987B504-4FF8-EE11-8D4A-0030646ACDBB
43955513,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,407.7164,405.7367,420.7223,13.0058441162,14.9856109619,5100001338147,2,251.0,0.8715512156,77.1040344238,2915.9685058594,20.01653862,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,4A8DB8FB-4EF8-EE11-8D4A-0030646ACDBB
43955514,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,408.0215,405.7367,420.7223,12.7008361816,14.9856109619,5100001338147,2,251.0,0.5718039274,61.2888298035,2999.24609375,19.4583778381,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,DF9484EF-4EF8-EE11-8D4A-0030646ACDBB
43955515,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,408.3264,405.7367,420.7223,12.3959274292,14.9856109619,5100001338147,2,251.0,0.9632589221,70.3014144897,2933.0358886719,19.7095756531,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,BA1E0ED9-4EF8-EE11-8D4A-0030646ACDBB
43955516,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,408.6313,405.7367,420.7223,12.090927124,14.9856109619,5100001338147,2,251.0,0.4825828969,55.2443008423,2723.5029296875,19.030380249,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,25A7D1D0-4EF8-EE11-8D4A-0030646ACDBB
43955517,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,408.937,405.7367,420.7223,11.7853546143,14.9856109619,5100001338147,2,251.0,0.5226699114,62.3635139465,2722.1186523438,19.9480247498,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,75EE4DB3-4EF8-EE11-8D4A-0030646ACDBB
43955518,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,409.2418,405.7367,420.7223,11.4805221558,14.9856109619,5100001338147,2,251.0,0.7350487709,60.0499610901,2769.33203125,19.9086322784,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,1E3A5B9E-4EF8-EE11-8D4A-0030646ACDBB
43955519,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,409.548,405.7367,420.7223,11.1742935181,14.9856109619,5100001338147,2,251.0,1.3262085915,72.1190414429,2822.3708496094,19.9775123596,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,746B678F-4EF8-EE11-8D4A-0030646ACDBB
43955520,2024.04.12 06:04:05,B102_408_804,814.0,801656.207,7513084.315,409.8574,405.7367,420.7223,10.8648681641,14.9856109619,5100001338147,2,251.0,0.8754095435,61.9896087646,2829.76953125,19.5868415833,0.0,15.18,836188,24321597,2024.04.12 07:09:41,2024.04.12 07:09:41,86E8F368-4FF8-EE11-8D4A-0030646ACDBB,33632D87-4EF8-EE11-8D4A-0030646ACDBB
